,Facility Name,Categories,Zipcode,Lat,Lng
652,Planned Parenthood,"['healthcare', 'healthcare.clinic_or_praxis']",80134,39.5445804,-104.772954
653,Elitch Gardens First Aid Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7517518,-105.0105893
654,Highland Health and Wellness Center,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7623322,-105.036578
655,Functional Physical Therapy,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.765595,-105.0442078
656,Colorado Center for Egg Donation,"['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5497782,-104.772144
657,Neurology of the Rockies,"['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5496963,-104.772163
658,Rocky Mountain Fertility Center,"['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5497215,-104.771984
659,DTC Family Health,"['healthcare', 'healthcare.clinic_or_praxis']",80111,39.6208726,-104.8919118
660,Highlands Family Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.7691865,-105.0453006
661,VIDA Chiropractic Studio,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.7684702,-105.0472277
662,Rose Women's Care,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.7684711,-105.0470427
663,Comfort Dental,"['healthcare', 'healthcare.dentist']",80004,39.8123581,-105.1371598
664,Highland Dental Care,"['healthcare', 'healthcare.dentist']",80211,39.7693486,-105.037482
665,Clinica Latinoamericana de Salud,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.7693022,-105.0407797
666,The Joint Chiropractic,['healthcare'],80134,39.5347822,-104.790438
667,Sierra Dental,"['healthcare', 'healthcare.dentist']",80212,39.7744214,-105.0443777
668,Aurora Center for Treatment,['healthcare'],80011,39.7417946,-104.8104319
669,Village Orthodontics,"['healthcare', 'healthcare.dentist', 'healthcare.dentist.orthodontics']",80016,39.6105156,-104.808772
670,Midtown Obstetrics/Gynecology,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.7672971,-105.0438266
671,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80015,39.6135359,-104.8118351
672,La Casa/ Quigg Newton Community Health Center,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7788904,-105.0047852
673,Murray Brown Labs,['healthcare'],80211,39.7737954,-104.9991803
674,Highlands Sport and Spine,['healthcare'],80211,39.7694321,-105.0056476
675,Ritualcravt,['healthcare'],80211,39.7724804,-105.0110902
676,Highlands Health For Life,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.773137,-105.011082
677,Chaffee Family Physicians,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7818555,-105.0107614
678,"Dr. Floyd B. Russak, MD","['healthcare', 'healthcare.clinic_or_praxis']",80111,39.6234533,-104.8935449
679,Federal Healthcare Family Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7733849,-105.0249514
680,Healing Village,['healthcare'],80211,39.7765066,-105.0238876
681,M3 Chiropractic & Wellness,['healthcare'],80211,39.7766823,-105.0166135
682,RockSalt Spa,['healthcare'],80211,39.7766947,-105.0167114
683,Northglenn Smiles Dentistry and Orthodontics,"['healthcare', 'healthcare.dentist']",80233,39.9136942,-104.9857162
684,CSL Plasma,"['healthcare', 'healthcare.clinic_or_praxis']",80233,39.9125648,-104.9761863
685,My Dentist,"['healthcare', 'healthcare.dentist']",80241,39.9157942,-104.941004
686,Higher Health Chiropractic,"['healthcare', 'healthcare.clinic_or_praxis']",80134,39.5357368,-104.8481565
687,Total Orthodontics,"['healthcare', 'healthcare.clinic_or_praxis']",80124,39.5375519,-104.8738556
688,Total Orthodontics,"['healthcare', 'healthcare.clinic_or_praxis']",80237,39.6236154,-104.8935865
689,The Joint Chiropractic,['healthcare'],80020,39.9120535,-105.051451
690,Highlands Integrative Pediatrics,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7612891,-105.0089525
691,Whole Health,"['healthcare', 'healthcare.clinic_or_praxis']",80126,39.5457102,-104.9423932
692,"Kids First Dental, Dr Berween Mourady","['healthcare', 'healthcare.dentist']",80126,39.5441142,-104.9417894
693,"Visage Dental, Dr. Koheil","['healthcare', 'healthcare.dentist']",80126,39.5440593,-104.9417488
694,Tennyson Pediatric Dentistry,"['healthcare', 'healthcare.dentist']",80212,39.7764674,-105.0441323
695,Colorado Osteopathic & Integrative Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80212,39.769512,-105.0500506
696,Shakti Whole Health Studio,['healthcare'],80212,39.7766782,-105.0511178
697,New West Physicians,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7757333,-105.0351133
698,Denver Speech & Language Therapists,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7756047,-105.0347956
699,Dixon Orthodontics,"['healthcare', 'healthcare.dentist']",80021,39.87693336450436,-105.09361401079173
700,Samana Float Center,['healthcare'],80205,39.7589014,-104.9854662
701,Lotus Acupuncture Studio,['healthcare'],80211,39.7768733,-105.034075
702,AAA Family Dental Center,"['healthcare', 'healthcare.dentist']",80211,39.7696863,-105.0372789
703,Wolff Child Psychology,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7696567,-105.0310631
704,AFC Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7695493,-105.0297837
705,Access Medical Weight Loss Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7694892,-105.0273734
706,Retro Dental Group,"['healthcare', 'healthcare.dentist']",80211,39.7694695,-105.025998
707,Icon Dental Denver,"['healthcare', 'healthcare.dentist', 'wheelchair', 'wheelchair.yes']",80202,39.7484863,-105.0003699
708,Bright Eyes Vision Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80229,39.8694539,-104.9792338
709,City Place Modern Dentistry & Orthodontics,"['healthcare', 'healthcare.dentist']",80017,39.7146782,-104.8197429
710,Target Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80012,39.7154262,-104.8224492
711,Concorde Dental Clinic,"['healthcare', 'healthcare.dentist']",80230,39.7189212,-104.866484
712,Mountain View Dental,"['healthcare', 'healthcare.dentist']",80211,39.7800678,-105.03444
713,Abundant Smiles,"['healthcare', 'healthcare.dentist']",80211,39.769102,-105.0013389
714,Wellmore Family Practice,"['healthcare', 'healthcare.clinic_or_praxis']",80033,39.7701619,-105.0833976
715,Clínica Tepeyac,"['healthcare', 'healthcare.clinic_or_praxis']",80216,39.7886231,-104.9867142
716,Cornerstone Dental & Orthodontics,"['healthcare', 'healthcare.dentist']",80134,39.5145057,-104.7922872
717,Summit Orthodontics,"['healthcare', 'healthcare.dentist']",80134,39.5135359,-104.791432
718,Omni Eye Specialists,"['healthcare', 'healthcare.clinic_or_praxis']",80206,39.7174127,-104.9464386
719,The Joint Chiropractic,['healthcare'],80222,39.6674969,-104.938144
720,Pharmaca,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80121,39.609335,-104.957327
721,Orchard Dental Group,"['healthcare', 'healthcare.dentist']",80023,39.9584873,-104.9933461
722,My Kid's Dentist & Orthodontics,"['healthcare', 'healthcare.dentist']",80023,39.9583568,-104.9933877
723,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80273,39.7188609,-104.987106
724,Dayspring Villa,"['healthcare', 'service', 'service.social_facility']",80212,39.7555377,-105.0371659
725,Highlands Dentists,"['healthcare', 'healthcare.dentist']",80211,39.7693035,-105.0315881
726,Aim High Chiropractic,['healthcare'],80214,39.7536649,-105.0529173
727,"Malcolm E Boone, DDS","['healthcare', 'healthcare.dentist']",80214,39.7542093,-105.0528918
728,Biotic Breath,"['healthcare', 'healthcare.dentist']",80231,39.6518284,-104.9034084
729,South Shore Dental,"['healthcare', 'healthcare.dentist']",80204,39.7412334,-105.0419661
730,Belleview Dentist,"['healthcare', 'healthcare.dentist']",80237,39.6244072,-104.9060584
731,Sloan's Lake Rehabilitation Center,['healthcare'],80204,39.7433919,-105.0349528
732,The Brain and Behavior Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7435837,-105.0349635
733,West Berkeley Lake,"['healthcare', 'healthcare.dentist']",80212,39.7770307,-105.0593664
734,Generations Dentistry,"['healthcare', 'healthcare.dentist']",80002,39.8023901,-105.093144
735,Rocky Mountain Orthodontics,"['healthcare', 'healthcare.dentist']",80204,39.7398377,-104.9962056
736,Denver Youth Dentistry,"['healthcare', 'healthcare.dentist']",80204,39.7382828,-105.0261404
737,Mental Health Corporation of Denver,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7382251,-105.0257434
738,Perfect Teeth,"['healthcare', 'healthcare.dentist']",80224,39.6992125,-104.9066093
739,Dova Center for Health and Healing,"['healthcare', 'healthcare.clinic_or_praxis']",80027,39.9603225,-105.1639022
740,Comfort Dental,"['healthcare', 'healthcare.dentist']",80027,39.960613,-105.1642732
741,Children's Medical Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7423721,-104.9725955
742,Restorative Pathways,['healthcare'],80218,39.7442291,-104.9724287
743,Atlas Physical Therapy,['healthcare'],80218,39.7435567,-104.9717878
744,Unity Acupuncture,['healthcare'],80205,39.7496199,-104.9711899
745,Kaiser Permanente Highline Behavioral Health Center,"['healthcare', 'healthcare.clinic_or_praxis']",80230,39.7089587,-104.867739
746,Platte Canyon Dental Care,"['healthcare', 'healthcare.dentist']",80123,39.6085483,-105.0363286
747,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80202,39.7551246,-105.0005983
748,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80202,39.7572514,-104.9989215
749,Parker Center for Audiology,['healthcare'],80134,39.512022670652925,-104.77075772982784
750,Rock Chiropratic,['healthcare'],80134,39.5123179,-104.77097
751,Mountain Dental,"['healthcare', 'healthcare.dentist']",80134,39.5118623,-104.7719065
752,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80024,39.8064669,-104.932292
753,Look Optical,['healthcare'],80239,39.7840846,-104.8086231
754,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80134,39.5596241,-104.7833683
755,South East Counciling & Coaching,['healthcare'],80015,39.6097051,-104.7511008
756,Periodontics & Dental Implants,"['healthcare', 'healthcare.dentist']",80015,39.6097338,-104.7513598
757,High Country Dental,"['healthcare', 'healthcare.dentist']",80015,39.6097349,-104.7514816
758,Advanced Orthodontics,"['healthcare', 'healthcare.dentist']",80016,39.6052139,-104.716429
759,CT Family Chiropractice,['healthcare'],80016,39.6055109,-104.714758
760,Family 1st Dental,"['healthcare', 'healthcare.dentist']",80016,39.6055061,-104.7145352
761,Body Image Physical Therapy,['healthcare'],80016,39.6054486,-104.7150538
762,Comfort Dental,"['healthcare', 'healthcare.dentist']",80204,39.7308367,-105.0254643
763,Clinica Tepeyac,"['healthcare', 'healthcare.clinic_or_praxis']",80216,39.7825541,-104.9648842
764,Esprit Woman Care,"['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5486595,-104.7707825
765,Advanced Pediatric Associates,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.paediatrics']",80138,39.5486409,-104.7704794
766,Directions Parker Endocrinology,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.endocrinology']",80138,39.5486285,-104.7703775
767,"Podiatry Associates, P.C.","['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5486491,-104.7706484
768,Lakefront Eye Care,['healthcare'],80214,39.7473476,-105.0551838
769,UCHealth Highlands Ranch Hospital,"['healthcare', 'healthcare.hospital']",80129,39.5522109,-105.005541
770,Austin Chiropractic,['healthcare'],80027,39.9652718,-105.1614907
771,Advanced Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80234,39.884591,-104.9994043
772,Colorado Heart Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80138,39.5291911,-104.7657013
773,Comfort Dental,"['healthcare', 'healthcare.dentist']",80122,39.5742571,-104.9890177
774,SCL Medical Group,"['healthcare', 'healthcare.clinic_or_praxis']",80016,39.5989798,-104.7129454
775,Bright Now! Dental,"['healthcare', 'healthcare.dentist']",80016,39.6002688,-104.7088916
776,Cozy Dental,"['healthcare', 'healthcare.dentist']",80012,39.7047577,-104.8251185
777,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80134,39.5361485,-104.7904998
778,UCHealth Sterling Ranch Medical Center,"['healthcare', 'healthcare.hospital']",80125,39.5068577,-105.0374595
779,Shift Chiropratic,['healthcare'],80211,39.7577155,-105.0107111
780,DaVita Dialysis,"['healthcare', 'healthcare.clinic_or_praxis']",80123,39.6158575,-105.095752
781,Select Physical Therapy,['healthcare'],80123,39.6165434,-105.0928133
782,Broadlands Family Dentistry,"['healthcare', 'healthcare.dentist']",80023,39.9567749,-105.038509
783,Downtown Denver Dental,"['healthcare', 'healthcare.dentist']",80202,39.7481613,-104.9948215
784,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80016,39.5943947,-104.797661
785,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80129,39.5498898,-104.9924746
786,Kaiser Permanente Innovation Lab,['healthcare'],80216,39.7708735,-104.9784655
787,Bright Now! Dental,"['healthcare', 'healthcare.dentist']",80202,39.7514431,-104.991328
788,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80226,39.7115608,-105.0811366
789,Rite Aid,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80228,39.7109237,-105.1317777
790,Diane Fuller DDS,"['healthcare', 'healthcare.dentist']",80224,39.6526388,-104.9075827
791,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80241,39.914425,-104.9397394
792,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80229,39.8557251,-104.9788468
793,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80015,39.6121141,-104.7545766
794,Cherry Hills Assisted Living & Memory Care,"['healthcare', 'healthcare.hospital']",80121,39.6020058,-104.960809
795,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80017,39.697399,-104.8091296
796,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80033,39.787845,-105.1127954
797,North Boulder Physical Therapy,"['healthcare', 'healthcare.clinic_or_praxis']",80234,39.9165081,-105.022337
798,Layne Physical Therapy,"['healthcare', 'healthcare.clinic_or_praxis']",80215,39.75667025828951,-105.14245024390934
799,North Boulder Physical Therapy,"['healthcare', 'healthcare.clinic_or_praxis']",80027,39.9510105,-105.152608
800,AFC Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80228,39.707417,-105.1362802
801,Sweetpea Children's Dentistry,"['healthcare', 'healthcare.dentist']",80134,39.5370411,-104.7942864
802,Colorado Family Doula,['healthcare'],80210,39.6897266,-104.9423989
803,Kidney Stone Center,"['healthcare', 'healthcare.clinic_or_praxis']",80113,39.6524972,-104.9714738
804,Proactive Podiatry,"['healthcare', 'healthcare.clinic_or_praxis']",80113,39.6523987,-104.9714951
805,Cherry Hills Surgery Center,"['healthcare', 'healthcare.clinic_or_praxis']",80113,39.6526503,-104.9714657
806,Clarity Lazer Vision Center,"['healthcare', 'healthcare.clinic_or_praxis']",80113,39.6523105,-104.9714973
807,Mountain Midwifery Center,"['healthcare', 'healthcare.clinic_or_praxis']",80113,39.6525634,-104.9714936
808,Stretch Lab,['healthcare'],80222,39.6518454,-104.9284915
809,Elite Chiropractic,['healthcare'],80222,39.6515554,-104.9288634
810,ATA Dental,"['healthcare', 'healthcare.dentist']",80203,39.7245969,-104.9864479
811,AFC Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80110,39.6535386,-104.99859
812,Dental,"['healthcare', 'healthcare.clinic_or_praxis']",80229,39.873786,-104.9821189
813,Potomac Primary Care,"['healthcare', 'healthcare.clinic_or_praxis']",80012,39.6915096,-104.8300643
814,Rocky Mountain ENT Associates,"['healthcare', 'healthcare.clinic_or_praxis']",80012,39.6913011,-104.8299463
815,Inivision Sally Jobe,"['healthcare', 'healthcare.clinic_or_praxis']",80012,39.6910411,-104.8299731
816,Western Orthopaedics,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7453985,-104.9680974
817,Eating Recovery Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7453407,-104.9680969
818,Denver Surgery Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7452938,-104.9680966
819,Birth Center Of Denver,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7452423,-104.9680962
820,Mollner Dentistry,"['healthcare', 'healthcare.dentist']",80203,39.7318245,-104.9865709
821,Kaiser Permanente Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80004,39.7827716,-105.1397583
822,Advanced Dental,"['healthcare', 'healthcare.dentist']",80260,39.8495646,-105.0056803
823,Town Medical Center,['healthcare'],80012,39.7042248,-104.8266238
824,Affordable Dentures & Implants,"['healthcare', 'healthcare.dentist']",80014,39.6752622,-104.844848
825,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80112,39.5909298,-104.862666
826,Denver Place Dentistry,"['healthcare', 'healthcare.dentist']",80202,39.749511,-104.9913904
827,Aguirre Specialty Care,"['healthcare', 'healthcare.clinic_or_praxis']",80134,39.5348826,-104.8511251
828,Reunion Smiles Dentistry,"['healthcare', 'healthcare.dentist']",80640,39.8858049,-104.8106006
829,Heatherridge Chiropractic,['healthcare'],80014,39.6743829,-104.8323282
830,Dermatology Associates of Colorado,"['healthcare', 'healthcare.clinic_or_praxis']",80112,39.5441357,-104.8599905
831,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80011,39.762031,-104.7753366
832,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80207,39.7689982,-104.8970962
833,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80238,39.7598834,-104.9019594
834,ICON Eyecare,['healthcare'],80112,39.541028,-104.867798
835,DaVita Dialysis,"['healthcare', 'healthcare.clinic_or_praxis']",80112,39.5406011,-104.866143
836,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80016,39.5814285,-104.7214451
837,Comfort Dental,"['healthcare', 'healthcare.dentist']",80249,39.7832555,-104.7685967
838,Arvada Dental Center,"['healthcare', 'healthcare.dentist']",80002,39.7923774,-105.0793528
839,NextCare Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80002,39.7888757,-105.0786529
840,Simple Smiles Dental,"['healthcare', 'healthcare.dentist']",80226,39.7120814,-105.0546932
841,Telacris Plasma Resources,['healthcare'],80226,39.7132692,-105.0545733
842,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80130,39.5416127,-104.9122747
843,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80110,39.661516,-104.9871412
844,Lotus Dental,"['healthcare', 'healthcare.dentist']",80138,39.5579102,-104.777723
845,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80124,39.5354164,-104.883998
846,TKS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80249,39.7842001,-104.7654682
847,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80601,39.9873585,-104.7996994
848,HopeBridge,['healthcare'],80214,39.741794402755914,-105.06616083454236
849,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80123,39.6365026,-105.0839492
850,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80123,39.6103635,-105.1014549
851,South Glenn Modern Dentistry,"['healthcare', 'healthcare.dentist']",80121,39.5947931,-104.9617158
852,Kroger Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80246,39.7024283,-104.9413163
853,The Joint Chiropractic,['healthcare'],80226,39.7090697,-105.0752648
854,SlimGenics,['healthcare'],80226,39.7120123,-105.0757172
855,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80007,39.849819,-105.1646214
856,panorama physical therapy,['healthcare'],80007,39.863551,-105.2040803
857,Smoky Hill Family Dentistry,"['healthcare', 'healthcare.dentist']",80015,39.6284459,-104.794972
858,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80114,39.5677135,-104.9051348
859,Horizon Pediatrics,"['healthcare', 'healthcare.clinic_or_praxis']",80249,39.7832585,-104.7688456
860,Health One Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80249,39.7842832,-104.7658217
861,Li'l Teeth Dentistry,"['healthcare', 'healthcare.dentist']",80249,39.7648282,-104.775274
862,Salida Smiles,"['healthcare', 'healthcare.dentist']",80249,39.7648609,-104.7755447
863,Good Chemistry,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80203,39.7398823,-104.982565
864,Cortland Dentistry,"['healthcare', 'healthcare.dentist']",80124,39.5495046,-104.871523
865,CVS Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80127,39.6090581,-105.1089972
866,Perfect Teeth,"['healthcare', 'healthcare.dentist']",80015,39.6375809,-104.7927249
867,Zap Laser Center,"['healthcare', 'healthcare.clinic_or_praxis']",80014,39.6406858,-104.8271404
868,Total Wellness Center,"['healthcare', 'healthcare.clinic_or_praxis']",80014,39.6423315,-104.8276868
869,West Littleton Health Center,"['healthcare', 'healthcare.hospital']",80127,39.5970046,-105.1091928
870,Kathleen Sander OBGYN,"['healthcare', 'healthcare.clinic_or_praxis']",80207,39.7709482,-104.9064796
871,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80134,39.5140259,-104.7677491
872,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80015,39.625533,-104.7942626
873,Workwell Occupational Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80010,39.765307,-104.846412
874,Wesminster dental care,"['healthcare', 'healthcare.dentist']",80003,39.840543,-105.0527301
875,Biotic Breath Probiotic Dentistry,"['healthcare', 'healthcare.dentist']",80003,39.840512,-105.0528108
876,Sierk Children’s Dentistry - Castle Pines,"['healthcare', 'healthcare.dentist']",80108,39.4705947,-104.8796211
877,"Jason Chu, MD | Family Medicine","['healthcare', 'healthcare.clinic_or_praxis']",80108,39.4704908,-104.8819778
878,Castle Pines Orthodontics,"['healthcare', 'healthcare.dentist', 'healthcare.dentist.orthodontics']",80108,39.4705686,-104.8818317
879,Canyon Ridge Chiropractic,['healthcare'],80108,39.4684258,-104.8802947
880,Brandon Linn Orthodontics,"['healthcare', 'healthcare.dentist', 'healthcare.dentist.orthodontics']",80108,39.470609,-104.8795678
881,Clear Dental Studio,"['healthcare', 'healthcare.dentist']",80027,39.9303261,-105.1265327
882,Premier Physical Therapy,['healthcare'],80031,39.8631534,-105.0508303
883,Grandview Dental,"['healthcare', 'healthcare.dentist']",80016,39.593459,-104.7432112
884,Espire Dental,"['healthcare', 'healthcare.dentist']",80266,39.7860986,-104.891382
885,Modern Dentistry of Northfield,"['healthcare', 'healthcare.dentist']",80266,39.786024,-104.892745
886,Baldwin Family Chiropractic,['healthcare'],80015,39.6091768,-104.7430594
887,Vantage Pointe Dental,"['healthcare', 'healthcare.dentist']",80020,39.9404655,-105.1268647
888,Connected Health Centennial,['healthcare'],80015,39.6143229,-104.7561819
889,Aurora Pediatric Dentistry,"['healthcare', 'healthcare.dentist']",80015,39.6142251,-104.7546298
890,Jeziorski Janet,"['healthcare', 'healthcare.dentist']",80015,39.6141646,-104.7546486
891,Relaxing Corner,['healthcare'],80015,39.6199382,-104.7724581
892,Smoky Hill Dental,"['healthcare', 'healthcare.dentist']",80015,39.6199331,-104.772208
893,Glacier Peak Dentistry,"['healthcare', 'healthcare.dentist']",80241,39.9135565,-104.9225156
894,Emergency Room,"['healthcare', 'healthcare.hospital']",80210,39.6708975,-104.9750283
895,Heather Park Dental Care,"['healthcare', 'healthcare.dentist']",80016,39.6034459,-104.8063334
896,Rocky Mountain Spine & Sport Physical Therapy Centennial,"['healthcare', 'office']",80016,39.6041541,-104.8063096
897,Signature Dentistry Centennial,"['healthcare', 'healthcare.dentist']",80016,39.5955403,-104.8042966
898,Apex Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80012,39.697075008487424,-104.84304390657762
899,Prime Omnicare Aurora (Urgent Care),"['healthcare', 'healthcare.clinic_or_praxis']",80012,39.6977221,-104.8467035
900,Comfort Dental,"['healthcare', 'healthcare.dentist']",80012,39.6985753,-104.8468681
901,Perfect Teeth,"['healthcare', 'healthcare.dentist']",80012,39.6972867,-104.8580105
902,Generations,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.gynaecology']",80012,39.6970521,-104.8579912
903,Mountain View Pain Center,"['healthcare', 'healthcare.clinic_or_praxis']",80015,39.5907032,-104.8006132
904,Sound Relief Tinnitus & Hearing Center | Audiologist,['healthcare'],80016,39.6104813,-104.8088644
905,Meadow Hills Dentist,"['healthcare', 'healthcare.dentist']",80015,39.6253574,-104.8228174
906,CU Healthcare Partners,"['healthcare', 'healthcare.clinic_or_praxis']",80015,39.6248481,-104.8225186
907,Centennial Pediatrics,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.paediatrics']",80016,39.6101981,-104.8082904
908,Grady Chiropractic,['healthcare'],80015,39.6114845,-104.8101069
909,National Vision,['healthcare'],80015,39.6138967,-104.8121006
910,EyeCare Specialties of Colorado - Pioneer Hills,['healthcare'],80015,39.6154254,-104.8143829
911,City Center Chiropractic,['healthcare'],80017,39.7063576,-104.8093419
